time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;steps;distance
4360.0;0.2;-0.5;-1.0;1.9;4.1000000000000005;7.300000000000001;14.1;14.300000000000002;14.0;1.0;6.513157894736857
4377.0;0.0;-0.6000000000000001;-0.9;1.9;4.0;7.4;-6.699999999999999;9.3;10.7;1.0;6.539473684210542
4395.0;0.3;-0.4;-0.5;2.2;4.2;7.800000000000001;-17.0;-2.7;11.7;1.0;6.565789473684227
4410.0;0.5;-0.2;0.2;2.6;4.4;9.2;-17.0;-2.7;11.7;1.0;6.605263157894754
4430.0;0.9;0.0;1.5;2.9000000000000004;4.4;10.0;-33.2;-9.6;7.8;1.0;6.631578947368439
4444.0;1.1;0.1;1.6;3.0;4.4;10.0;-42.900000000000006;-2.5;4.4;1.0;6.657894736842124
4460.0;0.9;0.0;1.3;2.7;4.0;9.8;-42.900000000000006;-2.5;4.4;1.0;6.684210526315809
4476.0;0.5;-0.3;2.2;2.5;3.6;12.0;-58.5;-5.300000000000001;3.9;1.0;6.710526315789494
4493.0;0.6000000000000001;-0.7000000000000001;5.9;2.8000000000000003;3.1;15.0;-69.10000000000001;-23.2;13.900000000000002;1.0;6.736842105263179
4510.0;1.1;-0.9;7.4;3.3000000000000003;2.7;16.1;-47.400000000000006;-5.6;16.5;1.0;6.763157894736864
4527.0;1.2000000000000002;-1.0;6.4;3.7;2.8000000000000003;14.2;-47.400000000000006;-5.6;16.5;1.0;6.789473684210549
4544.0;1.9;-0.6000000000000001;2.5;3.9;3.0;10.4;-4.800000000000001;36.400000000000006;11.1;1.0;6.815789473684234
4560.0;1.5;-0.6000000000000001;-1.2000000000000002;3.5;2.9000000000000004;7.5;-7.1000000000000005;28.4;8.100000000000001;1.0;6.842105263157919
4579.0;1.0;-0.4;-2.2;3.0;3.0;6.800000000000001;-17.799999999999997;12.4;9.8;1.0;6.868421052631604
4595.0;1.0;-0.1;-1.8;3.2;3.6;7.4;-17.799999999999997;12.4;9.8;1.0;6.894736842105289
4611.0;1.6;0.8;-0.7000000000000001;3.7;4.2;8.5;-31.8;-7.1000000000000005;4.800000000000001;1.0;6.9210526315789735
4628.0;2.2;0.9;-0.1;4.3;4.1000000000000005;9.0;-33.9;0.1;-9.3;1.0;6.9473684210526585
4644.0;1.9;1.1;0.1;3.8;4.3;9.2;-33.9;0.1;-9.3;1.0;6.9736842105263435
4660.0;1.7000000000000002;1.0;-0.3;3.7;4.1000000000000005;8.4;-22.000000000000004;22.9;-32.6;1.0;7.0144927536231885
4680.0;1.5;0.4;-2.2;3.3000000000000003;3.5;6.800000000000001;-14.2;22.4;-43.8;1.0;7.043478260869565
4699.0;1.1;-0.3;-3.3000000000000003;2.9000000000000004;2.9000000000000004;5.800000000000001;-11.1;17.799999999999997;-50.60000000000001;1.0;7.072463768115942
4715.0;0.4;-0.5;-3.5;2.2;2.6;5.6000000000000005;-11.8;17.5;-52.80000000000001;1.0;7.101449275362319
4727.0;0.4;-0.5;-3.3000000000000003;2.0;2.6;5.9;-14.1;19.300000000000004;-52.5;1.0;7.130434782608696
4744.0;0.4;-0.4;-2.7;1.9;2.7;6.4;-14.300000000000002;25.300000000000004;-53.9;1.0;7.159420289855073
4760.0;0.3;-0.3;-2.6;1.7000000000000002;2.8000000000000003;6.4;-14.300000000000002;25.300000000000004;-53.9;1.0;7.18840579710145
4780.0;0.5;-0.3;-2.7;1.7000000000000002;2.9000000000000004;6.4;-15.000000000000002;45.7;-57.60000000000001;1.0;7.217391304347827
4796.0;0.7000000000000001;0.1;-2.8000000000000003;1.7000000000000002;3.1;6.2;-16.1;54.4;-58.400000000000006;1.0;7.246376811594204
4812.0;0.6000000000000001;0.2;-3.0;1.1;3.1;6.300000000000001;-16.6;52.2;-56.400000000000006;1.0;7.275362318840581
4827.0;0.1;-0.1;-2.7;0.6000000000000001;2.8000000000000003;6.5;-16.6;52.2;-56.400000000000006;1.0;7.304347826086958
4843.0;-0.1;-0.2;-2.5;0.3;2.8000000000000003;6.7;-17.200000000000003;42.900000000000006;-39.6;1.0;7.333333333333335
4860.0;-0.1;0.0;-2.2;0.3;2.8000000000000003;6.7;-17.6;36.9;-34.400000000000006;1.0;7.362318840579712
4877.0;0.1;0.4;-1.1;0.4;3.3000000000000003;8.3;-17.6;36.9;-34.400000000000006;1.0;7.391304347826089
4898.0;0.2;0.7000000000000001;-0.5;0.3;3.5;8.9;-17.0;36.400000000000006;-32.0;1.0;7.420289855072466
4910.0;0.1;0.9;0.4;0.1;3.6;9.6;-18.200000000000003;32.2;-31.7;1.0;7.449275362318843
4928.0;-0.2;0.5;0.6000000000000001;-0.3;3.3000000000000003;9.8;-20.5;25.7;-29.90000000000001;1.0;7.4782608695652195
4944.0;-0.4;0.3;0.7000000000000001;-0.6000000000000001;3.0;10.1;-20.5;25.7;-29.90000000000001;1.0;7.5072463768115965
4960.0;-0.4;0.5;1.4;-0.6000000000000001;3.0;10.8;-35.1;6.8;-21.1;1.0;7.536231884057973
4977.0;-0.8;0.4;3.1;-1.0;2.9000000000000004;12.4;-45.2;-1.8000000000000005;-16.0;1.0;7.56521739130435
4997.0;-1.5;-0.3;4.3;-1.6;2.2;13.6;-45.3;-3.3000000000000007;-7.1000000000000005;1.0;7.594202898550727
5021.0;-1.6;-0.9;3.6;-1.8;1.4;13.3;-34.60000000000001;-6.9;6.2;1.0;7.623188405797104
5032.0;-1.9;-1.1;3.5;-2.1;1.1;13.0;-19.8;-25.4;21.9;1.0;7.652173913043481
5047.0;-2.0;-1.0;4.3;-2.1;1.2000000000000002;13.7;-3.1;-42.3;38.2;1.0;7.681159420289858
5065.0;-0.7000000000000001;-0.4;4.7;-0.9;1.7000000000000002;14.2;12.0;-41.2;47.900000000000006;1.0;7.710144927536235
5077.0;0.0;-0.1;4.0;0.3;2.2;13.3;15.3;-25.0;43.70000000000001;1.0;7.739130434782612
5093.0;0.7000000000000001;0.1;2.1;0.9;2.4000000000000004;11.6;6.1000000000000005;-6.300000000000001;31.7;1.0;7.768115942028989
5114.0;0.6000000000000001;-0.1;0.6000000000000001;0.9;2.1;10.3;-9.3;8.5;17.1;1.0;7.797101449275366
5127.0;0.3;-0.3;0.4;0.2;1.7000000000000002;10.0;-21.8;12.1;5.500000000000001;1.0;7.826086956521743
5143.0;-1.4;-0.9;0.7000000000000001;-1.3;1.1;10.4;-23.6;2.8;4.6;1.0;7.85507246376812
5161.0;-2.1;-1.3;1.1;-2.2;0.6000000000000001;11.2;-23.6;2.8;4.6;1.0;7.884057971014497
5179.0;-2.4000000000000004;-1.3;2.2;-1.8;0.8;12.0;-16.5;-10.6;15.2;1.0;7.913043478260874
5193.0;-1.0;-0.9;2.5;-0.6000000000000001;1.2000000000000002;12.0;12.3;-13.7;39.3;1.0;7.942028985507251
5210.0;-0.2;-0.3;1.3;0.1;1.8;10.9;23.2;-3.0;39.1;1.0;7.9710144927536275
5230.0;-0.1;-0.3;-0.4;0.3;1.9;9.5;27.2;11.6;34.1;1.0;8.011764705882353
5243.0;-0.2;-0.4;-1.2000000000000002;0.0;1.8;8.1;26.300000000000004;25.0;29.90000000000001;1.0;8.035294117647059
5260.0;-0.3;-0.6000000000000001;-2.9000000000000004;-0.1;1.7000000000000002;6.7;24.8;27.700000000000003;28.4;1.0;8.058823529411764
5279.0;-0.6000000000000001;-0.8;-3.2;-0.3;1.6;6.300000000000001;25.200000000000003;18.200000000000003;29.200000000000003;1.0;8.08235294117647
5293.0;-0.5;-0.9;-3.1;-0.2;1.5;6.6000000000000005;25.200000000000003;18.200000000000003;29.200000000000003;1.0;8.105882352941176
5311.0;-0.3;-1.0;-2.4000000000000004;-0.1;1.5;7.1000000000000005;34.900000000000006;3.1;35.599999999999994;1.0;8.129411764705882
5326.0;-0.3;-0.9;-2.2;0.1;1.8;7.300000000000001;34.900000000000006;3.1;35.599999999999994;1.0;8.152941176470588
5343.0;0.1;-0.5;-2.1;0.4;2.4000000000000004;7.2;37.9;5.4;38.1;1.0;8.176470588235293
5360.0;0.3;-0.1;-2.3000000000000003;0.5;2.8000000000000003;7.0;35.0;11.6;31.4;1.0;8.2
5378.0;0.2;0.2;-2.3000000000000003;0.4;3.1;7.0;28.1;13.000000000000002;24.3;1.0;8.223529411764705
5394.0;0.1;0.2;-2.0;0.3;3.2;7.7;28.1;13.000000000000002;24.3;1.0;8.24705882352941
5413.0;0.1;0.2;-0.9;0.2;3.0;8.5;20.3;13.6;16.900000000000002;1.0;8.28235294117647
5429.0;-0.1;-0.1;-0.7000000000000001;0.0;2.8000000000000003;8.6;8.2;22.8;6.9;1.0;8.305882352941175
5444.0;-0.4;-0.5;-0.2;-0.4;2.4000000000000004;9.0;5.4;17.1;6.300000000000001;1.0;8.329411764705881
5461.0;-0.4;-0.7000000000000001;0.3;-0.2;2.3000000000000003;9.6;5.4;17.1;6.300000000000001;1.0;8.352941176470587
5479.0;-0.2;-0.7000000000000001;0.4;-0.2;2.3000000000000003;9.7;-0.2;-3.9;11.000000000000002;1.0;8.36470588235294
5493.0;-0.3;-0.6000000000000001;0.7000000000000001;0.1;2.5;10.7;-7.300000000000001;-14.800000000000002;12.8;1.0;8.388235294117646
5512.0;0.4;-0.4;2.1;0.8;2.6;11.5;-7.300000000000001;-14.800000000000002;12.8;1.0;8.411764705882351
5527.0;1.0;-0.3;2.3000000000000003;1.2000000000000002;2.6;11.4;-14.300000000000002;-14.0;9.9;1.0;8.435294117647057
5543.0;0.8;-0.2;1.7000000000000002;0.9;2.6;11.1;-36.9;8.899999999999999;-2.2;1.0;8.458823529411763
5560.0;0.5;-0.1;1.6;0.2;2.4000000000000004;11.1;-36.9;8.899999999999999;-2.2;1.0;8.482352941176469
5577.0;-0.2;-0.4;2.5;-0.1;2.0;12.4;-40.7;5.1000000000000005;-5.8;1.0;8.505882352941175
5593.0;-0.4;-1.0;3.9;-0.2;1.4;13.5;-14.1;-12.5;1.0;1.0;8.52941176470588
5610.0;-0.1;-1.3;4.2;0.1;1.2000000000000002;13.6;5.9;-6.300000000000001;10.8;1.0;8.552941176470586
5626.0;0.2;-1.3;3.3000000000000003;0.8;1.3;11.8;5.9;-6.300000000000001;10.8;1.0;8.576470588235292
5643.0;1.2000000000000002;-0.9;0.9;1.6;1.8;10.0;17.9;1.1;18.700000000000003;1.0;8.599999999999998
5660.0;2.1;-0.2;-0.4;2.4000000000000004;2.5;9.1;13.8;-5.7;20.7;1.0;8.623529411764704
5677.0;2.4000000000000004;0.2;-0.6000000000000001;2.9000000000000004;3.2;8.700000000000001;13.8;-5.7;20.7;1.0;8.64705882352941
5693.0;2.5;0.8;-0.8;2.8000000000000003;3.4000000000000004;8.8;7.9;-13.3;12.6;1.0;8.670588235294115
5710.0;2.0;0.7000000000000001;-0.3;2.4000000000000004;3.2;9.2;-3.1;-15.3;-9.3;1.0;8.694117647058821
5727.0;1.7000000000000002;0.4;-0.5;2.1;3.1;8.9;-3.7000000000000006;-6.9;-15.6;1.0;8.717647058823527
5743.0;1.6;0.4;-0.8;2.0;3.1;8.3;-3.7000000000000006;-6.9;-15.6;1.0;8.741176470588233
5760.0;1.5;0.4;-1.7000000000000002;1.9;3.1;7.5;1.4;6.300000000000001;-26.6;1.0;8.764705882352938
5777.0;1.4;0.5;-2.6;1.8;3.2;6.800000000000001;0.3;10.0;-32.0;1.0;8.788235294117644
5794.0;1.1;0.3;-3.0;1.5;3.0;6.4;0.3;8.8;-36.400000000000006;1.0;8.81176470588235
5810.0;1.0;0.1;-3.1;1.2000000000000002;2.6;6.300000000000001;0.3;8.8;-36.400000000000006;1.0;8.835294117647056
5827.0;0.8;-0.4;-3.0;1.1;2.3000000000000003;6.300000000000001;6.1000000000000005;0.9000000000000001;-35.1;1.0;8.858823529411762
5843.0;0.8;-0.5;-3.0;1.1;2.3000000000000003;6.2;8.2;0.1;-31.4;1.0;8.882352941176467
5860.0;0.8;-0.2;-3.1;1.1;2.6;6.300000000000001;8.2;0.1;-31.4;1.0;8.905882352941173
5877.0;0.8;0.0;-2.6;1.1;2.8000000000000003;6.9;4.800000000000001;-0.2;-30.9;1.0;8.929411764705879
5893.0;0.7000000000000001;0.0;-1.5;0.9;2.8000000000000003;7.800000000000001;6.0;0.6000000000000001;-31.5;1.0;8.952941176470585
5910.0;0.6000000000000001;0.0;-1.2000000000000002;0.6000000000000001;2.7;8.1;6.0;0.6000000000000001;-31.5;1.0;8.97647058823529
5927.0;0.2;0.0;-1.1;0.2;2.8000000000000003;8.3;7.6;4.0;-31.1;1.0;9.014285714285714
5943.0;0.0;0.2;-0.3;0.1;3.0;9.0;5.9;6.4;-25.200000000000003;1.0;9.042857142857143
5960.0;-0.2;0.0;0.4;-0.2;2.8000000000000003;9.7;7.6;6.2;-20.8;1.0;9.071428571428571
5976.0;-0.4;-0.2;0.7000000000000001;-0.5;2.5;10.4;7.6;6.2;-20.8;1.0;9.1
5993.0;-0.5;-0.4;2.0;-0.4;2.6;11.4;7.400000000000001;6.699999999999999;-2.8;1.0;9.128571428571428
6010.0;-0.1;0.1;2.5;0.0;3.1;11.8;9.4;2.5;3.6000000000000005;1.0;9.157142857142857
6026.0;0.3;0.5;2.8000000000000003;0.8;3.8;12.3;9.4;2.5;3.6000000000000005;1.0;9.185714285714285
6043.0;1.1;1.0;3.4000000000000004;1.0;4.0;12.8;9.6;0.1;3.0;1.0;9.214285714285714
6060.0;0.6000000000000001;0.7000000000000001;3.0;0.4;3.6;12.0;1.3;30.7;-14.7;1.0;9.242857142857142
6076.0;0.1;0.3;2.0;0.4;3.6;12.0;1.3;30.7;-14.7;1.0;9.27142857142857
6093.0;-1.3;-0.2;0.1;-1.9;2.7;9.4;-12.0;45.7;-15.7;1.0;9.299999999999999
6110.0;-1.7000000000000002;-0.7000000000000001;0.7000000000000001;-2.7;2.1;10.7;-23.0;12.0;6.4;1.0;9.328571428571427
6126.0;-2.2;-0.5;3.3000000000000003;-2.5;2.3000000000000003;12.5;-6.9;4.2;25.300000000000004;1.0;9.357142857142856
6143.0;-1.3;-0.4;2.1;-1.7000000000000002;2.4000000000000004;11.5;11.3;0.0;36.400000000000006;1.0;9.385714285714284
6160.0;-0.9;-0.3;1.0;-1.1;2.7;9.7;11.3;0.0;36.400000000000006;1.0;9.414285714285713
6177.0;-0.6000000000000001;0.1;-1.0;-0.8;3.1;8.200000000000001;16.6;-5.300000000000001;37.6;1.0;9.442857142857141
6194.0;-0.4;0.2;-1.6;-0.8;3.1;8.200000000000001;16.6;-5.300000000000001;37.6;1.0;9.47142857142857
6210.0;-0.1;0.3;-1.3;-0.2;3.2;8.3;3.4;-16.900000000000002;31.2;1.0;9.499999999999998
6227.0;-0.1;0.2;0.0;-0.2;3.0;9.8;-18.8;-40.4;17.200000000000003;1.0;9.528571428571427
6243.0;-0.4;-0.2;1.7000000000000002;-0.3;2.6;11.2;-15.3;-45.2;15.4;1.0;9.557142857142855
6260.0;-0.6000000000000001;-0.3;2.5;-0.4;2.4000000000000004;12.2;-15.3;-45.2;15.4;1.0;9.585714285714284
6276.0;-0.5;-0.7000000000000001;2.6;-0.1;2.1;11.6;-3.0;-38.60000000000001;17.1;1.0;9.614285714285712
6293.0;-0.2;-0.9;0.5;0.1;2.1;9.4;27.700000000000003;-4.6;19.0;1.0;9.64285714285714
6310.0;0.0;-0.7000000000000001;-2.5;0.3;2.3000000000000003;6.9;29.500000000000004;5.2;16.6;1.0;9.671428571428569
6327.0;-0.1;-0.6000000000000001;-3.6;0.2;2.5;5.4;29.500000000000004;5.2;16.6;1.0;9.699999999999998
6343.0;-0.3;-0.5;-4.0;0.0;2.6;5.4;15.9;-6.4;11.5;1.0;9.728571428571426
6362.0;-0.7000000000000001;-0.7000000000000001;-3.0;-0.3;2.4000000000000004;6.300000000000001;16.3;-18.8;11.000000000000002;1.0;9.757142857142854
6377.0;-0.9;-1.0;-2.3000000000000003;-0.4;2.0;7.300000000000001;16.3;-18.8;11.000000000000002;1.0;9.785714285714283
6393.0;-0.8;-1.2000000000000002;-1.6;-0.2;2.1;7.7;22.2;-23.3;14.6;1.0;9.814285714285711
6410.0;-0.6000000000000001;-1.0;-1.2000000000000002;0.0;2.4000000000000004;7.9;32.0;-14.7;23.0;1.0;9.857142857142854
6427.0;-0.5;-0.8;-1.2000000000000002;0.2;2.8000000000000003;7.800000000000001;32.0;-14.7;23.0;1.0;9.885714285714283
6443.0;-0.4;-0.5;-1.1;0.4;3.1;8.0;31.9;-10.0;24.1;1.0;9.914285714285711
6460.0;0.0;-0.3;-0.7000000000000001;0.8;3.3000000000000003;8.3;28.200000000000003;-5.9;19.300000000000004;1.0;9.94285714285714
6477.0;0.1;-0.2;-0.3;0.9;3.4000000000000004;8.6;25.0;-3.2;13.6;1.0;9.971428571428568
6496.0;0.0;-0.3;-0.3;0.8;3.3000000000000003;8.6;18.0;-2.8;8.2;1.0;10.014084507042254
6511.0;-0.1;-0.4;-0.2;0.7000000000000001;3.2;8.9;18.0;-2.8;8.2;1.0;10.042253521126762
6527.0;0.1;-0.4;0.8;1.0;3.2;9.8;-4.300000000000001;-9.4;3.6000000000000005;1.0;10.07042253521127
6548.0;0.3;-0.5;1.7000000000000002;1.2000000000000002;3.1;10.6;-12.1;-12.9;1.2000000000000002;1.0;10.098591549295778
6561.0;0.4;-0.5;2.2;1.3;3.0;11.4;-12.1;-12.9;1.2000000000000002;1.0;10.126760563380286
6577.0;0.5;-0.6000000000000001;2.6;1.4;2.9000000000000004;11.5;-21.4;-8.8;-2.4000000000000004;1.0;10.154929577464793
6593.0;0.4;-0.6000000000000001;1.8;1.4;2.8000000000000003;10.8;-27.4;-5.4;-3.3000000000000007;1.0;10.183098591549301
6610.0;0.4;-0.4;1.4;1.3;3.1;10.4;-27.4;-5.4;-3.3000000000000007;1.0;10.21126760563381
6627.0;0.1;0.1;1.7000000000000002;1.0;3.3000000000000003;11.4;-36.7;-6.699999999999999;-4.4;1.0;10.239436619718317
6643.0;-0.1;0.2;3.9;0.9;3.2;13.3;-38.50000000000001;-16.900000000000002;-6.8;1.0;10.267605633802825
6660.0;0.0;0.0;4.7;1.1;2.8000000000000003;14.3;-38.50000000000001;-16.900000000000002;-6.8;1.0;10.295774647887333
6676.0;0.2;-0.5;4.7;1.4;2.5;13.2;-23.700000000000003;-6.1000000000000005;-6.4;1.0;10.32394366197184
6693.0;0.8;-0.4;1.9;1.8;2.7;10.6;0.1;28.700000000000003;-4.4;1.0;10.352112676056349
6712.0;1.4;-0.3;-1.3;2.3000000000000003;2.7;7.9;0.4;21.9;-7.200000000000001;1.0;10.380281690140857
6727.0;1.5;-0.2;-2.4000000000000004;2.4000000000000004;3.0;6.5;0.4;21.9;-7.200000000000001;1.0;10.408450704225364
6743.0;1.7000000000000002;0.5;-2.6;2.7;3.7;7.2;-8.8;2.1;-10.5;1.0;10.436619718309872
6760.0;1.9;1.2000000000000002;-0.3;2.9000000000000004;4.1000000000000005;9.3;-33.2;-27.1;-24.5;1.0;10.46478873239438
6777.0;2.0;1.2000000000000002;1.0;3.1;3.8;11.2;-33.2;-27.1;-24.5;1.0;10.492957746478888
6793.0;2.0;0.5;2.0;2.5;3.0;10.9;-29.90000000000001;-17.799999999999997;-36.400000000000006;1.0;10.521126760563396
6810.0;0.8;-0.2;0.3;1.5;2.5;9.2;-10.6;30.7;-46.2;1.0;10.549295774647904
6827.0;0.2;-0.5;-2.3000000000000003;0.8;2.2;7.0;-4.4;41.0;-42.2;1.0;10.577464788732412
6845.0;-0.1;-0.4;-3.8;0.5;2.3000000000000003;5.6000000000000005;-0.6000000000000001;34.900000000000006;-35.599999999999994;1.0;10.60563380281692
6861.0;0.0;-0.3;-4.0;0.6000000000000001;2.5;5.300000000000001;-0.6000000000000001;34.900000000000006;-35.599999999999994;1.0;10.633802816901428
6878.0;0.5;-0.1;-3.8;1.0;2.7;5.5;12.5;2.9;-23.6;1.0;10.661971830985935
6893.0;0.8;0.0;-3.5;1.2000000000000002;2.9000000000000004;5.800000000000001;16.1;-4.5;-22.000000000000004;1.0;10.690140845070443
6910.0;1.0;0.1;-3.2;1.7000000000000002;3.1;6.4;16.1;-4.5;-22.000000000000004;1.0;10.718309859154951
6929.0;1.6;0.4;-2.4000000000000004;2.0;3.3000000000000003;6.9;10.5;9.7;-29.300000000000004;1.0;10.74647887323946
6945.0;1.6;0.3;-2.3000000000000003;1.9;3.3000000000000003;6.9;5.0;22.8;-36.2;1.0;10.774647887323967
6961.0;1.1;0.3;-2.6;1.0;3.2;6.6000000000000005;5.0;22.8;-36.2;1.0;10.802816901408475
6980.0;0.3;0.2;-2.2;0.3;3.1;7.300000000000001;-6.300000000000001;19.700000000000003;-35.3;1.0;10.830985915492983
6994.0;-0.2;0.1;-0.6000000000000001;-0.1;3.0;8.8;-4.2;13.1;-27.9;1.0;10.85915492957749
7010.0;-0.3;0.1;0.1;-0.5;3.0;9.6;-4.2;13.1;-27.9;1.0;10.887323943661999
7030.0;-0.9;0.0;0.6000000000000001;-0.8;2.9000000000000004;9.8;9.6;7.0;-10.1;1.0;10.915492957746507
7043.0;-0.9;0.0;0.6000000000000001;-0.8;3.0;9.8;10.6;5.4;-0.3;1.0;10.943661971831014
7060.0;-0.6000000000000001;0.0;0.5;-0.6000000000000001;3.0;9.7;8.899999999999999;1.8000000000000005;8.5;1.0;10.971830985915522
7077.0;-0.5;-0.1;0.4;-0.3;2.9000000000000004;9.6;8.899999999999999;1.8000000000000005;8.5;1.0;11.014285714285714
7093.0;-0.1;0.1;0.7000000000000001;0.2;3.2;10.2;-1.6;-12.0;24.5;1.0;11.042857142857143
7110.0;0.8;0.8;2.4000000000000004;1.1;3.8;11.6;-3.3000000000000007;-13.4;25.8;1.0;11.071428571428571
7127.0;1.3;1.0;2.7;1.4;4.2;11.8;-3.3000000000000007;-13.4;25.8;1.0;11.1
7143.0;0.7000000000000001;1.2000000000000002;2.3000000000000003;0.6000000000000001;4.2;11.7;-4.6;-10.5;19.6;1.0;11.128571428571428
7160.0;-0.3;1.1;3.6;-0.1;3.9;13.3;-23.4;-16.200000000000003;14.1;1.0;11.157142857142857
7176.0;-1.2000000000000002;0.4;5.7;-0.8;3.3000000000000003;15.1;-18.1;-13.7;19.5;1.0;11.185714285714285
7193.0;-1.5;0.0;6.300000000000001;-1.1;2.7;15.6;-18.1;-13.7;19.5;1.0;11.214285714285714
7210.0;-1.2000000000000002;-0.5;5.4;-0.8;2.4000000000000004;14.0;19.9;9.7;41.6;1.0;11.242857142857142
7227.0;-1.0;-0.5;1.6;-0.5;2.6;10.8;29.300000000000004;10.3;47.80000000000001;1.0;11.27142857142857
7243.0;-0.7000000000000001;-0.3;0.2;0.0;3.0;8.9;29.300000000000004;10.3;47.80000000000001;1.0;11.299999999999999
7262.0;-0.1;0.2;-0.8;0.5;3.3000000000000003;8.6;24.200000000000003;-0.8;47.60000000000001;1.0;11.328571428571427
7277.0;-0.1;0.3;-0.4;0.4;3.4000000000000004;9.2;2.8;-24.200000000000003;27.800000000000004;1.0;11.357142857142856
7293.0;-0.6000000000000001;-0.2;0.9;0.0;2.8000000000000003;10.2;-5.300000000000001;-21.6;18.9;1.0;11.385714285714284
7310.0;-0.8;-0.5;1.2000000000000002;-0.3;2.3000000000000003;10.7;-5.300000000000001;-21.6;18.9;1.0;11.414285714285713
7326.0;-1.3;-1.1;1.3;-0.6000000000000001;1.8;10.5;-1.5;0.5;16.1;1.0;11.442857142857141
7343.0;-1.2000000000000002;-1.4;0.2;-0.5;1.6;9.4;6.2;8.700000000000001;20.6;1.0;11.47142857142857
7360.0;-1.1;-1.3;-0.5;-0.4;1.8;8.200000000000001;6.2;8.700000000000001;20.6;1.0;11.499999999999998
7376.0;-1.0;-1.2000000000000002;-1.6;-0.2;1.9;7.5;13.8;9.4;24.3;1.0;11.528571428571427
7393.0;-0.9;-1.2000000000000002;-2.0;-0.2;1.9;7.5;21.1;6.0;26.6;1.0;11.557142857142855
7410.0;-0.6000000000000001;-1.5;-3.3000000000000003;0.1;1.7000000000000002;5.9;28.800000000000004;5.9;26.8;1.0;11.599999999999998
7426.0;-0.5;-1.5;-3.8;0.3;1.8;5.2;28.800000000000004;5.9;26.8;1.0;11.628571428571426
7443.0;-0.3;-1.4;-4.2;0.5;2.0;4.9;23.4;3.6000000000000005;24.9;1.0;11.657142857142855
7460.0;0.0;-1.0;-3.9;0.8;2.3000000000000003;5.2;20.0;0.6000000000000001;21.7;1.0;11.685714285714283
7478.0;0.2;-0.8;-3.2;0.9;2.6;5.800000000000001;17.9;-0.1;16.900000000000002;1.0;11.714285714285712
7493.0;0.3;-0.7000000000000001;-3.0;1.1;2.8000000000000003;6.1000000000000005;17.9;-0.1;16.900000000000002;1.0;11.74285714285714
7510.0;0.4;-0.5;-2.6;1.1;3.0;6.4;11.000000000000002;5.6;5.8;1.0;11.771428571428569
7527.0;0.3;-0.2;-2.0;1.1;3.2;7.0;6.600000000000001;9.3;-0.2;1.0;11.799999999999997
7543.0;0.2;-0.2;-1.6;0.8;3.3000000000000003;7.6;6.600000000000001;9.3;-0.2;1.0;11.828571428571426
7560.0;-0.1;-0.3;-1.0;0.5;3.1;8.1;-2.0;15.000000000000002;-9.8;1.0;11.857142857142854
7576.0;-0.2;-0.6000000000000001;-0.6000000000000001;0.4;2.9000000000000004;8.4;-10.7;19.1;-10.7;1.0;11.885714285714283
7594.0;-0.2;-0.5;0.2;0.3;2.9000000000000004;9.1;-18.6;20.4;-9.8;1.0;11.914285714285711
7610.0;0.0;-0.5;0.3;0.6000000000000001;2.7;9.3;-18.6;20.4;-9.8;1.0;11.94285714285714
7626.0;0.4;-0.8;0.2;0.8;2.4000000000000004;9.2;-30.9;9.6;-10.1;1.0;11.971428571428568
7645.0;0.4;-0.8;0.4;0.8;2.3000000000000003;9.5;-39.8;-1.9;-8.700000000000001;1.0;12.014084507042254
7660.0;0.3;-0.6000000000000001;0.7000000000000001;0.9;2.6;10.2;-39.8;-1.9;-8.700000000000001;1.0;12.042253521126762
7676.0;0.8;-0.1;1.6;1.4;2.7;10.7;-55.900000000000006;-14.300000000000002;-10.9;1.0;12.07042253521127
7694.0;0.8;0.1;1.7000000000000002;1.3;2.8000000000000003;11.0;-64.7;-18.1;-16.3;1.0;12.098591549295778
7710.0;0.6000000000000001;0.3;2.1;1.1;2.8000000000000003;12.1;-64.7;-18.1;-16.3;1.0;12.126760563380286
7726.0;0.3;0.5;4.3;0.9;2.8000000000000003;14.3;-69.20000000000002;-27.9;-19.4;1.0;12.154929577464793
7745.0;0.0;0.2;6.0;0.7000000000000001;2.3000000000000003;15.5;-43.2;-30.4;-20.1;1.0;12.183098591549301
7760.0;-0.1;-0.2;5.6000000000000005;0.6000000000000001;2.0;15.1;-25.1;-12.8;-15.8;1.0;12.21126760563381
7777.0;0.0;-0.3;4.7;0.9;1.8;13.3;-25.1;-12.8;-15.8;1.0;12.239436619718317
7793.0;0.4;-0.3;1.9;1.2000000000000002;1.9;11.0;-10.3;15.5;-3.7000000000000006;1.0;12.267605633802825
7810.0;0.9;0.4;0.0;1.6;2.5;9.5;-10.2;5.6;-0.1;1.0;12.295774647887333
7826.0;1.2000000000000002;0.8;-0.4;2.2;3.2;9.3;-10.2;5.6;-0.1;1.0;12.32394366197184
7844.0;1.7000000000000002;1.5;0.1;2.5;3.6;9.8;-10.2;-12.3;-3.2;1.0;12.352112676056349
7860.0;1.4;1.6;0.5;2.1;3.6;10.1;-9.9;-18.200000000000003;-25.5;1.0;12.380281690140857
7878.0;0.6000000000000001;1.1;0.3;1.4;3.1;9.9;-9.2;-3.6000000000000005;-34.0;1.0;12.408450704225364
