time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
190130.0;1.0;4.2;0.3;5.1000000000000005;-0.8;7.6;-72.7;41.50000000000001;27.2;55.60878942;13.00792118;46.29803466796875;3.790092468261719;84.5;1.4600000381469729;325.0245901639345;279.1011235955056
191129.0;0.7000000000000001;-4.800000000000001;1.8;6.0;-6.0;9.9;-64.9;-42.1;111.10000000000002;55.60879053;13.0079427;46.28228759765625;3.790092468261719;85.0;1.4500000476837158;327.0252100840337;280.4999999999999
192129.0;-2.8000000000000003;-7.800000000000001;-2.2;2.4000000000000004;-5.9;6.0;-21.7;25.9;-72.50000000000001;55.60879352;13.00796523;46.06878662109375;3.790092468261719;77.4000015258789;1.3200000524520874;329.05555555555554;281.9000000000007
193128.0;-1.9;-3.8;-2.0;3.5;-4.1000000000000005;6.5;99.8;-34.1;-43.00000000000001;55.60879738;13.00798764;46.5872802734375;3.790092468261719;70.5999984741211;1.2400000095367432;330.0399999999999;283.40449438202245
194128.0;-1.4;-0.7000000000000001;0.2;3.5;-3.7;8.6;140.5;-53.2;3.8;55.60880028;13.00800733;46.15496826171875;3.790092468261719;70.5999984741211;1.1299999952316284;332.025;284.7395833333347
195128.0;3.0;2.3000000000000003;5.4;6.1000000000000005;-3.7;13.0;43.3;22.4;-16.3;55.60880355;13.00802688;46.37640380859375;3.790092468261719;69.69999694824219;1.2999999523162842;334.05599999999987;286.1097560975609
196128.0;2.3000000000000003;2.0;1.6;5.7;-3.5;8.8;-61.2;35.599999999999994;-19.8;55.60880534;13.00804934;45.7635498046875;3.790092468261719;82.5;1.3899999856948853;336.0399999999999;287.53125000000097
197132.0;1.1;3.7;-0.7000000000000001;5.300000000000001;-0.8;7.0;-83.80000000000001;38.8;1.5;55.6088065;13.00807307;45.87298583984375;3.790092468261719;90.0999984741211;1.4299999475479126;337.025;288.8571428571437
198128.0;1.3;-4.0;3.0;6.7;-6.4;11.1;-104.7;-44.00000000000001;100.1;55.60881026;13.00809634;46.56854248046875;3.790092468261719;75.0999984741211;1.4600000381469729;339.11200000000014;290.3152173913039
199128.0;-2.8000000000000003;-7.5;-1.6;2.8000000000000003;-6.2;6.4;-28.1;19.8;-39.0;55.60881229;13.00811866;46.7431640625;3.790092468261719;79.0;1.409999966621399;340.08130081300806;291.6224489795917
200128.0;-1.4;-4.4;-2.5;4.2;-4.3;6.1000000000000005;115.9;-39.8;-35.0;55.60881612;13.00814176;46.8902587890625;3.790092468261719;70.30000305175781;1.3700000047683716;342.04098360655746;292.94505494505586
201128.0;-0.9;-0.5;0.9;4.0;-4.2;9.7;133.60000000000002;-32.5;-18.700000000000003;55.60882031;13.00816275;47.22088623046875;3.790092468261719;64.30000305175781;1.309999942779541;344.05599999999987;294.40625000000074
202128.0;4.800000000000001;3.5;4.6000000000000005;8.1;-2.4000000000000004;11.6;38.2;15.2;-22.3;55.60882251;13.0081843;46.53582763671875;3.790092468261719;75.9000015258789;1.350000023841858;346.0403225806451;295.74444444444504
203128.0;1.0;2.1;1.6;4.4;-4.1000000000000005;8.4;-78.4;44.7;-26.1;55.60882774;13.00820167;47.09375;3.790092468261719;68.69999694824219;1.3200000524520874;348.0413223140495;297.159574468085
204129.0;1.3;4.2;0.0;5.4;-0.9;7.6;-74.7;27.5;59.1;55.60883245;13.00822128;47.1947021484375;3.790092468261719;74.4000015258789;1.399999976158142;349.05691056910564;298.4943820224719
205127.0;2.6;-3.6;3.4000000000000004;8.200000000000001;-6.0;11.6;-87.50000000000001;-65.7;137.5;55.60883456;13.00824207;47.36358642578125;3.790092468261719;80.4000015258789;1.4299999475479126;351.05599999999987;299.82291666666816
206127.0;-2.6;-6.7;-0.7000000000000001;2.9000000000000004;-5.9;7.6;-23.2;4.300000000000001;-21.300000000000004;55.60883624;13.00825925;47.242919921875;3.790092468261719;80.30000305175781;1.2699999809265137;353.0413223140495;301.19318181818164
207127.0;-2.5;-3.3000000000000003;-1.2000000000000002;3.0;-4.4;7.300000000000001;85.30000000000001;-32.7;-67.5;55.60883469;13.00827282;47.166748046875;3.790092468261719;84.4000015258789;1.0399999618530271;354.05691056910564;302.5714285714291
208127.0;-0.6000000000000001;1.1;1.0;4.2;-3.3000000000000003;9.2;95.1;-65.6;-20.4;55.60883564;13.00829102;46.9876708984375;3.790092468261719;85.0;1.2100000381469729;356.05599999999987;303.9659090909082
209129.0;6.6000000000000005;5.1000000000000005;2.2;9.3;-1.8;9.1;55.1;-24.1;1.7;55.60883945;13.00831228;46.85595703125;3.790092468261719;65.5999984741211;1.3899999856948853;358.0399999999999;305.3789473684217
